"taxon","ELEMENT_GLOBAL_ID","indicator"
"Conocephalum",686958,0
"Conocephalum",686196,0
"Conocephalum",685695,0
"Conocephalum",683695,0
"Conocephalum",905014,0
"Dumortiera",684788,0
"Dumortiera",689906,0
"Dumortiera",878639,0
"Dumortiera",899966,0
"Marchantia",685695,0
"Marchantia",688989,0
"Marchantia",683695,0
"Marchantia",905014,0
"Riccia",683538,0
"Riccia",877402,0
"Riccia",899170,0
"Riccia",899738,0
"Riccia",900117,0
"Riccia",894143,0
"Riccia",949675,0
"Riccia",934901,0
"Ricciocarpos",683538,0
"Ricciocarpos",877402,0
"Ricciocarpos",899738,0
"Porphyra",683186,0
"Porphyra",686527,0
"Porphyra",860327,0
"Porphyra",860669,0
"Porphyra",934811,0
"Callithamnion",683186,0
"Ceramium",860460,0
"Ceramium",683186,0
"Ceramium",860327,0
"Ceramium",857688,0
"Ceramium",934811,0
"Dasya",857688,0
"Grinnellia",857688,0
"Chondria",860460,0
"Hawaiia",867660,0
"Hawaiia",860729,0
"Hawaiia",860741,0
"Hawaiia",860751,0
"Hawaiia",860836,0
"Hawaiia",860875,0
"Laurencia",860460,0
"Polysiphonia",683186,0
"Polysiphonia",860327,0
"Spyridia",860327,0
"Hypnea",860327,0
"Endocladia",860669,0
"Chondrus",860460,0
"Chondrus",683186,0
"Chondrus",860327,0
"Chondrus",857688,0
"Chondrus",934811,0
"Mammillaria",688590,0
"Mammillaria",833228,0
"Mammillaria",806351,0
"Mammillaria",806356,0
"Mammillaria",860585,0
"Mammillaria",899291,0
"Mammillaria",899292,0
"Mammillaria",899319,0
"Mammillaria",899403,0
"Mammillaria",972010,0
"Agardhiella",860460,0
"Agardhiella",860327,0
"Gracilaria",860460,0
"Gracilaria",860327,0
"Nemalion",683186,0
"Nemalion",686527,0
"Palmaria",860669,0
"Champia",860327,0
