"classificationCode","databaseCode","PARENT_ID","ELEMENT_GLOBAL_ID","hierarchyLevel","colloquialName","scientificName","taxon","indicator"
"TT4.b1.Nf.3.c","CEGL001663",900083,689936,"Association","Bluebunch Wheatgrass - Sideoats Grama Mixedgrass Prairie","Pseudoroegneria spicata - Bouteloua curtipendula Grassland","Schizachyrium scoparium",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Carex filifolia",1
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Rhus trilobata",1
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Artemisia dracunculus",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Artemisia frigida",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Bouteloua curtipendula",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Carex inops",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Carex inops ssp. heliophila",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Dalea purpurea",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Echinacea angustifolia",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Elymus lanceolatus",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Gutierrezia sarothrae",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Hesperostipa comata",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Koeleria macrantha",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Muhlenbergia cuspidata",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Nepeta cataria",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Opuntia polyacantha",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Parietaria pensylvanica",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Parthenocissus vitacea",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Pascopyrum smithii",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Phlox andicola",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Poa pratensis",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Prunus virginiana",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Rosa arkansana",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Schizachyrium scoparium",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Symphoricarpos occidentalis",0
"TT4.b1.Nf.3.c","CEGL001504",1127118,684486,"Association","Skunkbush / Threadleaf Sedge Shrub Prairie","Rhus trilobata / Carex filifolia Shrub Grassland","Toxicodendron rydbergii",0
"TT4.b1.Nf.3.c","CEGL001506",1127118,685859,"Association","Skunkbush Sumac / Little Bluestem Shrub Prairie","Rhus trilobata / Schizachyrium scoparium Shrub Grassland","Rhus trilobata",1
"TT4.b1.Nf.3.c","CEGL001506",1127118,685859,"Association","Skunkbush Sumac / Little Bluestem Shrub Prairie","Rhus trilobata / Schizachyrium scoparium Shrub Grassland","Schizachyrium scoparium",1
"TT4.b1.Nf.5.a","CEGL008937",1275206,1275222,"Association","Rough Fescue - Porcupine Grass Prairie","Festuca hallii - Hesperostipa spartea - Schizachyrium scoparium Grassland","Festuca hallii",1
"TT4.b1.Nf.5.a","CEGL008937",1275206,1275222,"Association","Rough Fescue - Porcupine Grass Prairie","Festuca hallii - Hesperostipa spartea - Schizachyrium scoparium Grassland","Hesperostipa spartea",1
"TT4.b1.Nf.5.a","CEGL008937",1275206,1275222,"Association","Rough Fescue - Porcupine Grass Prairie","Festuca hallii - Hesperostipa spartea - Schizachyrium scoparium Grassland","Schizachyrium scoparium",1
"TT4.b1.Nf.6.a","CEGL004016",899083,683832,"Association","Southern Sand Bluestem - Sandreed Prairie","Andropogon hallii - Calamovilfa gigantea - Calamovilfa longifolia Grassland","Andropogon hallii",1
"TT4.b1.Nf.6.a","CEGL004016",899083,683832,"Association","Southern Sand Bluestem - Sandreed Prairie","Andropogon hallii - Calamovilfa gigantea - Calamovilfa longifolia Grassland","Calamovilfa gigantea",1
"TT4.b1.Nf.6.a","CEGL004016",899083,683832,"Association","Southern Sand Bluestem - Sandreed Prairie","Andropogon hallii - Calamovilfa gigantea - Calamovilfa longifolia Grassland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.a","CEGL004016",899083,683832,"Association","Southern Sand Bluestem - Sandreed Prairie","Andropogon hallii - Calamovilfa gigantea - Calamovilfa longifolia Grassland","Cenchrus spinifex",0
"TT4.b1.Nf.6.a","CEGL004016",899083,683832,"Association","Southern Sand Bluestem - Sandreed Prairie","Andropogon hallii - Calamovilfa gigantea - Calamovilfa longifolia Grassland","Eriogonum annuum",0
"TT4.b1.Nf.6.a","CEGL004016",899083,683832,"Association","Southern Sand Bluestem - Sandreed Prairie","Andropogon hallii - Calamovilfa gigantea - Calamovilfa longifolia Grassland","Rhus aromatica",0
"TT4.b1.Nf.6.a","CEGL004591",899083,684877,"Association","","Andropogon hallii - Panicum havardii - Sporobolus giganteus Grassland","Andropogon hallii",1
"TT4.b1.Nf.6.a","CEGL004591",899083,684877,"Association","","Andropogon hallii - Panicum havardii - Sporobolus giganteus Grassland","Panicum havardii",1
"TT4.b1.Nf.6.a","CEGL004591",899083,684877,"Association","","Andropogon hallii - Panicum havardii - Sporobolus giganteus Grassland","Sporobolus giganteus",1
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Artemisia filifolia",1
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Rhus trilobata",1
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Ambrosia psilostachya",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Andropogon hallii",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Commelina erecta",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Gaillardia pulchella",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Hesperostipa comata",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Ipomoea leptophylla",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Mentzelia nuda",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Schizachyrium scoparium",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Sporobolus cryptandrus",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Stillingia sylvatica",0
"TT4.b1.Nf.6.a","CEGL005000",899026,787722,"Association","Sand Sagebrush - Skunkbush Sumac Shrubland","Artemisia filifolia - Rhus trilobata Shrubland","Tradescantia occidentalis",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Artemisia filifolia",1
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Bouteloua curtipendula",1
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Bouteloua gracilis",1
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Andropogon hallii",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Aristida purpurea",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Chrysothamnus pulchellus",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Cyperus schweinitzii",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Erigeron annuus",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Gaillardia pulchella",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Grindelia papposa",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Helianthus petiolaris",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Linum lewisii",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Machaeranthera tanacetifolia",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Melampodium leucanthum",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Mirabilis linearis",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Oenothera pallida",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Pascopyrum smithii",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Paspalum setaceum",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Pinus edulis",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Pinus ponderosa",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Schizachyrium scoparium",0
"TT4.b1.Nf.6.a","CEGL002176",899026,684446,"Association","Sand Sagebrush / Grama Shrubland","Artemisia filifolia / Bouteloua (curtipendula, gracilis) Shrubland","Sporobolus cryptandrus",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Andropogon hallii",1
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Artemisia filifolia",1
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Schizachyrium scoparium",1
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Artemisia frigida",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Bouteloua curtipendula",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Bouteloua gracilis",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Calamovilfa longifolia",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Carex duriuscula",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Cyperus schweinitzii",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Eragrostis secundiflora",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Eragrostis trichodes",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Eriogonum annuum",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Grindelia papposa",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Helianthus petiolaris",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Hesperostipa comata",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Heterotheca villosa",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Lathyrus polymorphus",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Paspalum setaceum",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Psoralidium lanceolatum",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Sporobolus cryptandrus",0
"TT4.b1.Nf.6.a","CEGL008290",899026,1127136,"Association","Sand Sagebrush / Bluestem Shrubland","Artemisia filifolia / Schizachyrium scoparium - Andropogon hallii Shrubland","Yucca glauca",0
"TT4.b1.Nf.6.a","CEGL002179",899026,687013,"Association","","Artemisia filifolia / Sporobolus cryptandrus Shrubland","Artemisia filifolia",1
"TT4.b1.Nf.6.a","CEGL002179",899026,687013,"Association","","Artemisia filifolia / Sporobolus cryptandrus Shrubland","Sporobolus cryptandrus",1
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Croton dioicus",1
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Penstemon ambiguus",1
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Quercus havardii",1
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Sporobolus giganteus",1
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Andropogon hallii",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Calamovilfa gigantea",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Calylophus berlandieri",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Calylophus berlandieri ssp. berlandieri",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Panicum havardii",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Paspalum setaceum",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Stillingia sylvatica",0
"TT4.b1.Nf.6.a","CEGL004558",931877,686257,"Association","Havard Oak / Giant Dropseed Sand Scrub","Quercus havardii - (Penstemon ambiguus, Croton dioicus) / Sporobolus giganteus Scrub","Yucca campestris",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Quercus havardii",1
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Schizachyrium scoparium",1
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Sporobolus cryptandrus",1
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Artemisia filifolia",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Bouteloua gracilis",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Celtis laevigata",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Celtis laevigata var. reticulata",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Celtis reticulata",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Cenchrus spinifex",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Dalea villosa",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Dimorphocarpa candicans",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Rhus aromatica",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Vitis vulpina",0
"TT4.b1.Nf.6.a","CEGL002171",931877,687558,"Association","Havard Oak / Little Bluestem Shrubland","Quercus havardii / Sporobolus cryptandrus - Schizachyrium scoparium Shrubland","Yucca glauca",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Andropogon hallii",1
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Calamovilfa longifolia",1
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Andropogon gerardi",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Andropogon gerardii",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Artemisia frigida",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Bouteloua gracilis",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Bouteloua hirsuta",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Calamovilfa gigantea",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Carex duriuscula",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Carex filifolia",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Carex inops",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Carex inops ssp. heliophila",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Chamaesyce geyeri",0
"TT4.b1.Nf.6.b","CEGL008289",899086,1125859,"Association","Sand Bluestem - Prairie Sandreed Sand Prairie","Andropogon hallii - Calamovilfa longifolia Grassland","Chamaesyce missurica",0
