"ELEMENT_GLOBAL_ID","LINKAGE","SUBNATION_ID","stateCode","stateName","stateName2","stateRank","REL_STD_TO_NONSTD_CD","REL_NONSTD_TO_STD_CD","CONFIDENCEDESC","crosswalkNote"
688866,"3 none",51,"","[not crosswalked]","n/a","SNA","","","",""
1041044,"3 none",1,"","[not crosswalked]","n/a","SNR","","","",""
833196,"3 none",12,"","[not crosswalked]","n/a","SNR","","","",""
686230,"3 none",32,"","[not crosswalked]","n/a","SNA","","","",""
685619,"3 none",7,"","[not crosswalked]","n/a","SNA","","","",""
683985,"3 none",50,"","[not crosswalked]","n/a","SNR","","","",""
899721,"3 none",53,"","[not crosswalked]","n/a","SNR","","","",""
1268479,"3 none",14,"","[not crosswalked]","n/a","SNR","","","",""
899263,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
899753,"3 none",37,"","[not crosswalked]","n/a","SNR","","","",""
684598,"3 none",16,"","[not crosswalked]","n/a","S3","","","",""
685791,"3 none",7,"","[not crosswalked]","n/a","SNA","","","",""
1238795,"3 none",18,"","[not crosswalked]","n/a","SNR","","","",""
841783,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
686466,"3 none",10,"","[not crosswalked]","n/a","SNR","","","",""
1284785,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
946354,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
1270956,"3 none",8,"","[not crosswalked]","n/a","SNR","","","",""
877314,"3 none",10,"","[not crosswalked]","n/a","SNR","","","",""
683226,"3 none",6,"","[not crosswalked]","n/a","SNA","","","",""
686444,"3 none",18,"","[not crosswalked]","n/a","SNR","","","",""
683155,"3 none",59,"","[not crosswalked]","n/a","SNR","","","",""
687098,"3 none",6,"","[not crosswalked]","n/a","SU","","","",""
1281864,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
969621,"3 none",6,"","[not crosswalked]","n/a","SNA","","","",""
1302640,"3 none",29,"","[not crosswalked]","n/a","SNA","","","",""
899498,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
683403,"3 none",6,"","[not crosswalked]","n/a","SNR","","","",""
884093,"3 none",40,"","[not crosswalked]","n/a","SNA","","","",""
685190,"3 none",50,"","[not crosswalked]","n/a","SNR","","","",""
685227,"3 none",7,"","[not crosswalked]","n/a","S3","","","",""
899598,"3 none",20,"","[not crosswalked]","n/a","SNR","","","",""
1159085,"3 none",69,"","[not crosswalked]","n/a","SNA","","","",""
688701,"3 none",52,"","[not crosswalked]","n/a","S2S4","","","",""
683069,"3 none",379,"","[not crosswalked]","n/a","SNA","","","",""
860636,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
738048,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
866515,"3 none",53,"","[not crosswalked]","n/a","SNA","","","",""
1222817,"3 none",18,"","[not crosswalked]","n/a","SNA","","","",""
689490,"3 none",50,"","[not crosswalked]","n/a","SNR","","","",""
1132350,"3 none",58,"","[not crosswalked]","n/a","SNR","","","",""
899827,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
687311,"3 none",22,"","[not crosswalked]","n/a","SNA","","","",""
899597,"3 none",14,"","[not crosswalked]","n/a","SNR","","","",""
689938,"3 none",32,"","[not crosswalked]","n/a","SNA","","","",""
1278511,"3 none",93,"","[not crosswalked]","n/a","SNR","","","",""
871240,"3 none",42,"","[not crosswalked]","n/a","SNR","","","",""
838784,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
899032,"3 none",51,"","[not crosswalked]","n/a","SNA","","","",""
874122,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
858291,"3 none",67,"","[not crosswalked]","n/a","SNR","","","",""
689763,"3 none",43,"","[not crosswalked]","n/a","SNR","","","",""
1042195,"3 none",69,"","[not crosswalked]","n/a","SNR","","","",""
684994,"3 none",51,"","[not crosswalked]","n/a","SNA","","","",""
835765,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
899257,"3 none",39,"","[not crosswalked]","n/a","SNR","","","",""
899124,"3 none",48,"","[not crosswalked]","n/a","SNR","","","",""
1302656,"3 none",32,"","[not crosswalked]","n/a","SNA","","","",""
688247,"3 none",59,"","[not crosswalked]","n/a","SNR","","","",""
900077,"3 none",6,"","[not crosswalked]","n/a","SNR","","","",""
907223,"3 none",38,"","[not crosswalked]","n/a","SNA","","","",""
688145,"3 none",39,"","[not crosswalked]","n/a","S3","","","",""
899352,"3 none",23,"","[not crosswalked]","n/a","SNA","","","",""
1302652,"3 none",36,"","[not crosswalked]","n/a","SNA","","","",""
899518,"3 none",32,"","[not crosswalked]","n/a","SNR","","","",""
857662,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
686750,"3 none",51,"","[not crosswalked]","n/a","SNA","","","",""
683820,"3 none",40,"","[not crosswalked]","n/a","SNA","","","",""
1176973,"3 none",41,"","[not crosswalked]","n/a","SNA","","","",""
1225217,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
833283,"3 none",41,"","[not crosswalked]","n/a","SNR","","","",""
1283076,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
686323,"3 none",40,"","[not crosswalked]","n/a","SNA","","","",""
683502,"3 none",14,"","[not crosswalked]","n/a","SNR","","","",""
899689,"3 none",23,"","[not crosswalked]","n/a","SNR","","","",""
1269132,"3 none",39,"","[not crosswalked]","n/a","SNR","","","",""
686096,"3 none",52,"","[not crosswalked]","n/a","S2?","","","",""
871240,"3 none",47,"","[not crosswalked]","n/a","SNR","","","",""
837180,"3 none",21,"","[not crosswalked]","n/a","SNR","","","",""
877316,"3 none",55,"","[not crosswalked]","n/a","SNR","","","",""
860449,"3 none",23,"","[not crosswalked]","n/a","SNA","","","",""
860743,"3 none",61,"","[not crosswalked]","n/a","SNR","","","",""
874149,"3 none",377,"","[not crosswalked]","n/a","SNA","","","",""
941922,"3 none",7,"","[not crosswalked]","n/a","S3?","","","",""
1375136,"3 none",28,"","[not crosswalked]","n/a","SNR","","","",""
798304,"3 none",6,"","[not crosswalked]","n/a","SNR","","","",""
893248,"3 none",93,"","[not crosswalked]","n/a","SNR","","","",""
689550,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
1041701,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
899749,"3 none",38,"","[not crosswalked]","n/a","SNR","","","",""
899347,"3 none",8,"","[not crosswalked]","n/a","SNR","","","",""
1041632,"3 none",62,"","[not crosswalked]","n/a","SNR","","","",""
686992,"3 none",50,"","[not crosswalked]","n/a","SNR","","","",""
688692,"3 none",61,"","[not crosswalked]","n/a","SNR","","","",""
1127132,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
902980,"3 none",51,"","[not crosswalked]","n/a","SNA","","","",""
1225586,"3 none",379,"","[not crosswalked]","n/a","SNR","","","",""
730833,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
899596,"3 none",30,"","[not crosswalked]","n/a","SNR","","","",""
684370,"3 none",91,"","[not crosswalked]","n/a","SNA","","","",""
899976,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
836566,"3 none",18,"","[not crosswalked]","n/a","SNR","","","",""
685958,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
791002,"3 none",32,"","[not crosswalked]","n/a","SNA","","","",""
860541,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
686344,"3 none",80,"","[not crosswalked]","n/a","SNA","","","",""
899123,"3 none",43,"","[not crosswalked]","n/a","SNA","","","",""
790195,"3 none",7,"","[not crosswalked]","n/a","S3?","","","",""
900055,"3 none",55,"","[not crosswalked]","n/a","SNR","","","",""
899779,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
969621,"3 none",7,"","[not crosswalked]","n/a","SNA","","","",""
837087,"3 none",42,"","[not crosswalked]","n/a","SNR","","","",""
688034,"3 none",10,"","[not crosswalked]","n/a","SNA","","","",""
1284863,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
959042,"3 none",41,"","[not crosswalked]","n/a","SNR","","","",""
1090947,"3 none",34,"","[not crosswalked]","n/a","SNR","","","",""
902782,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
907535,"3 none",58,"","[not crosswalked]","n/a","SNR","","","",""
689159,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
1159089,"3 none",69,"","[not crosswalked]","n/a","SNR","","","",""
899273,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
934811,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
899179,"3 none",14,"","[not crosswalked]","n/a","SNA","","","",""
939245,"3 none",10,"","[not crosswalked]","n/a","SNA","","","",""
1159141,"3 none",38,"","[not crosswalked]","n/a","SNR","","","",""
899900,"3 none",6,"","[not crosswalked]","n/a","SNA","","","",""
690032,"3 none",6,"","[not crosswalked]","n/a","S2","","","",""
683520,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
860576,"3 none",60,"","[not crosswalked]","n/a","SNR","","","",""
1279634,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
907535,"3 none",63,"","[not crosswalked]","n/a","SNR","","","",""
1275206,"3 none",70,"","[not crosswalked]","n/a","SNR","","","",""
877423,"3 none",50,"","[not crosswalked]","n/a","SNR","","","",""
1344270,"3 none",93,"","[not crosswalked]","n/a","SNR","","","",""
688465,"3 none",2,"","[not crosswalked]","n/a","SNA","","","",""
686256,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
1268557,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
1233794,"3 none",19,"","[not crosswalked]","n/a","SNR","","","",""
684939,"3 none",36,"","[not crosswalked]","n/a","SNR","","","",""
801747,"3 none",43,"","[not crosswalked]","n/a","SNA","","","",""
867659,"3 none",16,"","[not crosswalked]","n/a","SNR","","","",""
684895,"3 none",49,"","[Present]","n/a","SNR","","","",""
860604,"3 none",29,"","[not crosswalked]","n/a","SNR","","","",""
1159085,"3 none",38,"","[not crosswalked]","n/a","SNR","","","",""
835780,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
1278501,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
860439,"3 none",16,"","[not crosswalked]","n/a","SNA","","","",""
899100,"3 none",8,"","[not crosswalked]","n/a","SNR","","","",""
934901,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
860591,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
685457,"3 none",17,"","[not crosswalked]","n/a","SNR","","","",""
1284811,"3 none",51,"","[not crosswalked]","n/a","SNA","","","",""
685676,"3 none",50,"","[not crosswalked]","n/a","SNA","","","",""
1285412,"3 none",30,"","[not crosswalked]","n/a","SNR","","","",""
833284,"3 none",49,"","[not crosswalked]","n/a","SNR","","","",""
934901,"3 none",4,"","[not crosswalked]","n/a","SNR","","","",""
900075,"3 none",7,"","[not crosswalked]","n/a","S4?","","","",""
1283098,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
689375,"3 none",39,"","[not crosswalked]","n/a","SNR","","","",""
686760,"3 none",41,"","[not crosswalked]","n/a","SNA","","","",""
877358,"3 none",69,"","[not crosswalked]","n/a","SNR","","","",""
1277748,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
899372,"3 none",62,"","[not crosswalked]","n/a","SNR","","","",""
688489,"3 none",16,"","[not crosswalked]","n/a","S3","","","",""
686497,"3 none",53,"","[not crosswalked]","n/a","SNA","","","",""
741480,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
688153,"3 none",6,"","[not crosswalked]","n/a","S2","","","",""
686177,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
899355,"3 none",10,"","[not crosswalked]","n/a","SNA","","","",""
871069,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
837011,"3 none",2,"","[not crosswalked]","n/a","SNR","","","",""
686652,"3 none",14,"","[not crosswalked]","n/a","SNA","","","",""
838498,"3 none",11,"","[not crosswalked]","n/a","SNA","","","",""
728657,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
835830,"3 none",29,"","[not crosswalked]","n/a","SNR","","","",""
1110294,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
860576,"3 none",18,"","[not crosswalked]","n/a","SNR","","","",""
788085,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
686936,"3 none",59,"","[not crosswalked]","n/a","SNR","","","",""
838433,"3 none",43,"","[not crosswalked]","n/a","SNR","","","",""
860574,"3 none",65,"","[not crosswalked]","n/a","SNR","","","",""
1285584,"3 none",56,"","[not crosswalked]","n/a","SNR","","","",""
932976,"3 none",8,"","[not crosswalked]","n/a","SNR","","","",""
1225019,"3 none",25,"","[not crosswalked]","n/a","SNA","","","",""
860604,"3 none",55,"","[not crosswalked]","n/a","SNR","","","",""
1232167,"3 none",67,"","[not crosswalked]","n/a","SNR","","","",""
900014,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
899311,"3 none",379,"","[not crosswalked]","n/a","SNR","","","",""
899877,"3 none",61,"","[not crosswalked]","n/a","SNR","","","",""
884494,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
728730,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
1041062,"3 none",93,"","[not crosswalked]","n/a","SNA","","","",""
835951,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
887296,"3 none",62,"","[not crosswalked]","n/a","SNR","","","",""
1159159,"3 none",37,"","[not crosswalked]","n/a","SNR","","","",""
859820,"3 none",50,"","[not crosswalked]","n/a","SNA","","","",""
688599,"3 none",2,"","[not crosswalked]","n/a","SNR","","","",""
866482,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
860604,"3 none",67,"","[not crosswalked]","n/a","SNR","","","",""
728627,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
899023,"3 none",53,"","[not crosswalked]","n/a","SNR","","","",""
688932,"3 none",10,"","[not crosswalked]","n/a","SNA","","","",""
685111,"3 none",4,"","[not crosswalked]","n/a","SNR","","","",""
1344244,"3 none",1,"","[not crosswalked]","n/a","SNR","","","",""
1150931,"3 none",67,"","[not crosswalked]","n/a","SNR","","","",""
1225221,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
683077,"3 none",28,"","[Present]","n/a","SNR","","","",""
860825,"3 none",16,"","[not crosswalked]","n/a","SNR","","","",""
688976,"3 none",50,"","[not crosswalked]","n/a","SNA","","","",""
686450,"3 none",6,"","[not crosswalked]","n/a","S4","","","",""
899829,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
685261,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
899078,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
899515,"3 none",2,"","[not crosswalked]","n/a","SNR","","","",""
687311,"3 none",10,"","[not crosswalked]","n/a","SNA","","","",""
972188,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
900118,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
1361912,"3 none",61,"","[not crosswalked]","n/a","SNR","","","",""
899343,"3 none",8,"","[not crosswalked]","n/a","SNR","","","",""
685053,"3 none",39,"","[not crosswalked]","n/a","SNR","","","",""
686230,"3 none",82,"","[not crosswalked]","n/a","SNA","","","",""
686421,"3 none",67,"","[not crosswalked]","n/a","SNA","","","",""
907223,"3 none",45,"","[not crosswalked]","n/a","SNA","","","",""
758060,"3 none",52,"","[not crosswalked]","n/a","SNA","","","",""
684190,"3 none",51,"","[not crosswalked]","n/a","SNR","","","",""
899173,"3 none",33,"","[not crosswalked]","n/a","SNA","","","",""
685875,"3 none",39,"","[not crosswalked]","n/a","S3","","","",""
685581,"3 none",52,"","[not crosswalked]","n/a","SNA","","","",""
689902,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
684336,"3 none",39,"","[not crosswalked]","n/a","S4","","","",""
837711,"3 none",381,"","[not crosswalked]","n/a","SNR","","","",""
688466,"3 none",39,"","[not crosswalked]","n/a","S4","","","",""
769467,"3 none",52,"","[not crosswalked]","n/a","SNR","","","",""
934901,"3 none",26,"","[not crosswalked]","n/a","SNR","","","",""
932947,"3 none",8,"","[not crosswalked]","n/a","SNR","","","",""
834051,"3 none",24,"","[not crosswalked]","n/a","SNR","","","",""
899272,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
685896,"3 none",53,"","[not crosswalked]","n/a","SNA","","","",""
860623,"3 none",39,"","[not crosswalked]","n/a","SNA","","","",""
687385,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
1225191,"3 none",1,"","[not crosswalked]","n/a","SNR","","","",""
798667,"3 none",61,"","[not crosswalked]","n/a","SNR","","","",""
1151287,"3 none",53,"","[not crosswalked]","n/a","SNR","","","",""
969561,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
899182,"3 none",2,"","[not crosswalked]","n/a","SNR","","","",""
1238791,"3 none",61,"","[not crosswalked]","n/a","SNA","","","",""
860460,"3 none",91,"","[not crosswalked]","n/a","SNR","","","",""
1278501,"3 none",39,"","[not crosswalked]","n/a","SNR","","","",""
858623,"3 none",30,"","[not crosswalked]","n/a","SNR","","","",""
685500,"3 none",39,"","[not crosswalked]","n/a","SNR","","","",""
857556,"3 none",61,"","[not crosswalked]","n/a","SNR","","","",""
686538,"3 none",7,"","[not crosswalked]","n/a","SNA","","","",""
685713,"3 none",4,"","[not crosswalked]","n/a","SNR","","","",""
1090947,"3 none",45,"","[not crosswalked]","n/a","SNR","","","",""
835950,"3 none",44,"","[not crosswalked]","n/a","SNR","","","",""
687639,"3 none",227,"","[not crosswalked]","n/a","SNR","","","",""
683691,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
899320,"3 none",6,"","[not crosswalked]","n/a","SNR","","","",""
1281894,"3 none",43,"","[not crosswalked]","n/a","SNR","","","",""
1277684,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
688212,"3 none",12,"","[not crosswalked]","n/a","SNR","","","",""
899849,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
931842,"3 none",55,"","[not crosswalked]","n/a","SNR","","","",""
899585,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
684922,"3 none",61,"","[not crosswalked]","n/a","SNA","","","",""
899168,"3 none",14,"","[not crosswalked]","n/a","SNA","","","",""
899810,"3 none",33,"","[not crosswalked]","n/a","SNR","","","",""
1277634,"3 none",44,"","[not crosswalked]","n/a","SNA","","","",""
1361912,"3 none",40,"","[not crosswalked]","n/a","SNR","","","",""
803021,"3 none",18,"","[not crosswalked]","n/a","SNA","","","",""
688323,"3 none",14,"","[not crosswalked]","n/a","SNR","","","",""
971766,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
689654,"3 none",4,"","[not crosswalked]","n/a","SNR","","","",""
899259,"3 none",80,"","[not crosswalked]","n/a","SNR","","","",""
899461,"3 none",56,"","[not crosswalked]","n/a","SNR","","","",""
899107,"3 none",7,"","[not crosswalked]","n/a","SNR","","","",""
899585,"3 none",60,"","[not crosswalked]","n/a","SNR","","","",""
