"ELEMENT_GLOBAL_ID","REFERENCE_ID"
686924,659447
898981,183514
683397,181160
686780,175791
686780,176838
683948,181492
683948,196203
687937,178315
687937,184561
686007,175667
686007,181492
683695,182647
899742,197620
686635,667764
686372,667764
689270,645701
689270,678064
689270,820418
684439,189275
684439,196166
684439,196364
684439,198101
684439,199046
899748,751275
1279624,645700
1279624,677508
1279624,1127153
1279640,182553
1279640,188126
1279640,235203
1279640,751683
1151289,188977
1151289,196437
1151289,641997
898960,758973
683893,181797
683893,992768
788752,469490
788752,756775
684971,181797
684971,646797
899911,722172
899911,756775
685326,196492
684236,181797
688819,175643
790195,469514
688627,667303
685670,667303
687118,181797
687118,181873
874094,190499
874149,193115
1277515,1119113
1277517,1119113
1277519,1119113
1277531,1119113
1277547,1119113
1277559,1119113
1277561,1119113
1277569,1119113
1277578,1119113
1277580,1119113
1277592,1119113
1277594,1119113
1277608,1119113
1277632,1119113
1277640,1119113
1277644,1119113
1277652,1119113
1277674,1119113
1277698,1119113
1277703,1119113
1277705,1119113
1277711,1119113
1277730,1119113
1277744,1119113
1277756,1119113
1277764,1119113
1277778,1119113
1232155,1111303
690049,191469
688259,176422
688259,182283
685368,182283
685368,182314
685368,201333
685368,287719
685368,646792
689146,645701
687038,199046
689581,659479
689581,678156
899519,179190
899519,192649
899516,178630
899516,186325
899516,187001
899516,188372
899516,191948
899516,196788
899641,175754
899641,176264
899641,181535
899641,182314
899641,184790
899641,185991
899641,186325
899641,186964
899641,197563
899641,197745
899640,181764
899640,182591
899640,187771
899640,188595
899640,192649
899640,192680
899640,193070
899501,181797
899510,176120
899510,179002
899510,188595
899510,189102
899510,190627
899510,196239
899510,197163
688390,662455
688390,830012
899800,200806
899800,646797
900014,751275
900015,178757
900015,179858
900015,187584
900015,191341
900015,200273
900036,188050
899791,199530
899942,182848
899942,185948
899942,186666
899942,190798
899942,195450
899942,199586
899946,194894
899946,469514
899947,183216
899947,189277
899947,191589
899947,192325
899947,200054
899947,469489
899947,619533
899947,721178
899947,751275
899947,800653
899215,751275
964573,766568
685711,503962
686488,185267
689590,181797
737975,181797
899069,178519
899069,179683
899069,180162
899069,287719
969525,790097
1252930,1104915
1252936,1104915
683668,848333
720736,707515
860815,642312
688730,176422
689436,181797
687125,197356
868476,820420
685748,198786
687785,187426
689547,191626
689547,198731
687222,181797
687222,190360
899240,194660
899543,176330
899550,179481
899550,199753
899550,199856
899550,751275
899549,196864
899549,197262
899549,197965
899547,186807
899547,187315
899547,190499
899547,197965
899547,201836
899633,176602
899633,177658
899633,180286
899633,181065
899633,183085
899633,195848
899633,199753
899813,180014
899813,182314
899813,182848
899813,186871
899813,195450
899849,181345
899849,198786
899849,468662
685801,181797
685801,185116
899292,188295
687585,181492
686761,193674
688199,184460
1270934,197650
1270934,753329
1270994,1124382
1270998,1124382
1271008,1124382
1271010,1124382
688555,181797
688555,473037
898962,758711
898962,759079
688691,181852
907401,194894
907401,646797
907401,751275
899937,756775
899937,757598
874101,190499
874101,194894
874101,758758
935020,179357
935020,758737
899381,751275
899035,182970
899035,186178
899035,186670
899035,190381
899035,192879
899035,197835
899035,756775
899035,756776
899322,187188
899308,179481
899308,188374
899308,194825
899308,200223
899324,187315
899324,191131
899324,192661
899324,194112
899324,195450
899324,196391
899324,197745
899072,177776
899072,182143
899072,182206
899072,196740
1239395,1115188
1239399,1115188
1267581,720796
860552,760151
860552,760154
685101,645765
1344236,1152765
1344243,1151102
1302485,721176
1302485,1151273
1302483,177442
1302483,1152180
1302483,1152183
1302483,1152184
1302483,1152189
1302491,177442
1302491,1152134
1127112,757690
1127112,1040180
860829,195840
860829,627356
860829,627382
860829,627411
860808,761242
860808,1152764
1041514,195840
1041514,195852
1041514,629815
1041514,1151267
837149,181906
1349438,1152532
833213,194350
833213,1151980
900080,1065679
900082,175872
900082,184364
900082,187491
900082,191341
900082,192935
900082,193163
1302459,1125604
1275198,1153614
1275204,1125916
1309263,1065705
1309263,1153615
899115,177528
899115,751275
1352333,1125609
1352334,1153362
1352334,1153363
1352334,1153378
1352336,751643
1352340,186765
1352340,1153178
899728,194894
899728,646797
899842,187426
899842,199165
899842,751275
899802,177406
899802,751275
899113,182326
899113,192236
899113,192268
899113,198106
899113,200000
899113,758622
1353055,1153178
683770,722044
900028,178757
900028,188065
899691,191130
689750,200046
683268,201879
683268,508413
683268,619562
683268,1006890
1233784,235203
898965,182803
898965,192439
686580,191006
686580,193867
899552,190214
684694,177738
684694,183027
684694,189275
684694,199046
689954,188004
899021,187375
899021,187828
899021,190173
899121,182803
952647,181492
952647,753426
952647,753427
952647,753903
684249,182647
684249,182755
1281866,182306
1281866,753856
1281866,754297
1281866,1152152
1281868,1129384
1281884,1129385
1281894,181910
1281894,753459
1281922,1129384
860780,642313
860335,181160
860335,201501
860335,667216
860335,757844
860335,758177
860388,178277
838416,181484
838416,188810
899359,181492
899359,200471
899359,668151
932050,650511
933350,650511
838405,200585
899259,182669
899259,186764
899259,198786
899259,751275
899258,178092
899258,179471
899258,180886
899258,186946
899258,188295
899258,200389
899257,178758
899257,179968
899257,181065
899257,188295
899257,191626
899257,193494
899257,195242
899257,197650
899256,176427
899256,186764
899256,194189
899256,198786
899256,464303
838440,177658
838440,197650
838440,756799
860348,722186
835942,182813
835942,646797
881401,721178
860284,646879
860284,757507
931837,199335
877316,187195
877316,646855
1151265,1062981
838459,215449
838459,721167
838459,721168
1285521,620605
1285521,753700
1285521,753840
1207720,178277
1207720,182826
1207720,198904
1207720,200105
1207720,677510
1207720,757592
1207718,646791
1207718,646846
1279620,187660
1279620,215453
1285410,753808
1285416,185668
1285416,215452
1285416,645700
1284769,646807
833209,176855
833209,646840
835948,197745
835948,662599
835948,722138
860343,190360
860343,193936
860343,197650
860343,671050
860343,671086
860343,760848
1085042,176112
1085042,186617
1085042,196363
1085042,671086
1085042,757597
899629,175516
899629,178858
899629,181521
899629,183291
899629,185948
899629,186192
899629,195107
899629,199859
899629,377437
1085069,179360
1085069,190360
1085069,192879
838618,181627
838618,184201
838618,194329
838618,650031
836537,190387
836537,190505
836537,197746
836537,200591
836528,177658
836528,180014
836528,194646
836528,650511
877289,187771
877289,192649
836554,179190
836554,189355
836554,192649
836672,342596
836672,650511
836562,179190
836562,722138
877291,176386
877291,178224
877291,179190
877291,180977
877291,181502
877291,189191
877291,190602
877291,196309
877291,201836
877291,374765
877291,650575
877291,722141
836655,179532
836655,650511
836647,183275
835947,182314
835949,199208
835949,235203
838600,176170
838600,176722
838600,179105
838600,181627
838600,183275
838600,188223
838600,188943
838600,189355
838600,191388
838600,215384
838600,215407
838600,310948
838600,650511
838600,722198
835750,178990
835750,187240
835750,189355
835750,190505
835750,215350
1225592,190499
860385,760946
860385,760947
860385,762716
872650,645571
872650,712616
872650,712617
872650,752631
872650,752632
872650,758304
899895,197514
860496,627358
860496,630194
860496,671612
860496,752639
860664,627379
860664,627406
860664,752624
860664,752625
860664,752626
884847,667216
881429,757561
881429,761288
957919,753645
957919,761211
835950,646799
835950,756775
835950,758488
835951,199335
835951,646797
860546,515033
860546,662621
860313,199335
860313,756800
860411,192898
860411,377437
860411,753586
836040,473037
1285402,1132101
860467,178277
860467,183563
860467,187897
860467,190707
860467,506854
860467,715823
877347,650511
835984,177854
835984,201509
1279614,1151220
1279614,1151273
1279614,1151286
877354,183036
877354,646792
877358,650511
837856,192649
837856,382396
836955,189420
836955,191908
836914,182813
836914,650141
900016,180375
900016,185037
900016,186666
900016,193026
900016,195902
900016,199542
900016,751275
899111,184157
837646,194110
860511,182813
860511,194894
860511,197745
860511,477906
860511,757571
860386,200509
860386,657090
860688,657088
838450,182314
838450,189275
860481,179481
860481,180818
860481,191229
860481,751598
860481,752594
860481,757775
856963,180818
856963,760994
856963,1113958
856981,188065
856981,677508
856981,752592
856981,762743
856981,1109135
860480,650511
1127110,1065679
860672,185852
860672,671032
860672,753492
860672,753663
860672,753916
856717,180818
856717,184036
856717,215492
872643,200509
1270111,1151297
860409,757833
932947,197346
932947,666851
856728,192898
849149,186617
895818,650511
860590,176923
860590,182375
860590,186282
860590,199274
837794,180445
837794,185037
837794,201502
835909,180445
835909,195450
835909,650511
860463,182486
860463,182813
860463,196309
860463,650584
860463,757734
857406,177606
857406,178618
873846,182813
873846,342639
860504,177794
860504,179843
860504,197650
860504,340401
860504,510600
860504,510626
860504,722177
837711,185116
837711,340401
837711,510626
837231,185116
860499,180581
860499,190381
860499,194025
860499,200420
860499,201274
860499,510601
860499,753389
837750,178892
837750,190381
899366,196363
899367,178892
837734,179843
837734,190381
837734,197650
837734,198303
837734,200750
837734,201502
837734,340401
860585,192565
860585,194894
860585,671242
860585,677508
833228,192565
856731,194894
860456,192879
879242,180581
879242,756796
879242,756813
953927,177406
953927,510600
860275,761188
860275,761192
860275,761193
860275,761194
860355,657077
860355,760868
860370,657077
860541,182194
860541,192089
860541,757796
849164,192089
860619,178563
860619,190578
860619,199335
849179,191246
860477,757830
860870,187759
860870,650511
838855,197604
838855,201513
838855,215356
838855,722180
838855,751683
838784,185717
838784,197604
838784,646860
838755,176083
838755,192227
838755,646941
889361,650511
889361,759550
860591,188101
860591,199916
860591,749432
860512,192575
860512,648386
860750,621567
860750,621570
860750,627401
860564,194563
860564,195840
860564,195852
860564,662615
933574,757444
933574,757636
933574,760161
860521,181906
860521,751683
860693,650511
860693,757870
860693,760163
933578,650174
933578,760858
860627,650174
860627,757617
860526,182803
860526,186960
860526,756801
860542,193271
860473,650511
860430,650511
932976,178713
860581,235203
860581,646799
857252,192898
857252,194894
857252,757988
860697,178332
860697,182424
860697,192879
860697,199586
860697,215382
860697,344658
860697,463254
860697,463783
860697,463785
860697,464506
860697,629818
848795,186617
848795,194894
848795,650511
1041701,179801
1041701,186283
1041701,186816
1041701,187801
1041701,188541
1041701,190298
1041701,194026
1041701,200256
857235,178332
857235,180145
857235,194894
857235,464506
857258,179801
860623,757596
860623,757627
893245,464506
893245,627543
1041690,650511
860744,650146
860744,650511
860569,650511
1283074,183335
1283074,751643
900121,199915
900121,1125610
860331,758379
860331,758380
849275,177266
849275,177988
849275,186061
849275,192691
907535,195840
907535,310945
907535,627378
907535,627420
907535,650511
907535,757666
907535,757672
860841,182314
860841,630204
933582,646860
860751,761014
1361913,1132117
860604,193271
860576,195840
860576,294077
859820,650511
838396,187968
838396,193980
838396,757088
838396,757501
885064,181160
860325,182100
860325,196544
860325,200992
860714,182100
860714,198609
860696,182813
860696,186617
860696,664852
860696,757566
861675,761154
861675,761155
860578,177096
860578,757239
860578,757240
837022,184043
837022,197356
837022,650511
860725,222384
860725,760893
689927,184460
687333,181797
686074,667283
689337,185308
689827,181178
689827,194660
689827,671244
688957,182755
688924,182647
684152,810389
685530,181492
685530,671244
687780,810389
687074,177970
685372,667216
685372,667283
1298927,667986
1298927,711849
1298928,671363
1298929,1135374
1298932,1135374
1298933,671732
1298934,1135374
1298940,1135374
1298943,235348
1298943,235437
1298948,1133921
1298949,629327
1298949,657088
1298949,1133921
1298955,711849
1298957,510832
1298958,667986
1313658,1133921
689418,175678
689418,193070
899092,176330
684224,181492
684224,187426
685161,657058
689338,199046
689338,722175
1277485,1119113
