"kingdom","phylum","class","order","family","genus","type"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Lithodermataceae","Lithoderma","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Lithodermataceae","Pseudolithoderma","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Petrospongiaceae","Petrospongium","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Durvillaeaceae","Durvillaea","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Ascophyllum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Fucus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Hesperophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Pelvetia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Pelvetiopsis","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Fucaceae","Silvetia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Himanthaliaceae","Himanthalia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Bifurcaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Cladophyllum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Cystophora","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Cystoseira","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Halidrys","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Myriodesma","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Palaeohalidrys","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Paleocystophora","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Paleohalidrys","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Platythalia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Stephanocystis","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Stolonophora","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Turbinaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Fucales","Seirococcaceae","Phyllospora","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ishigeales","Ishigeaceae","Ishige","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Agaraceae","Neoagarum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Alaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Aureophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Eualaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Lessoniopsis","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Pleurophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Pterygophora","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Chordaceae","Chorda","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Costaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Dictyoneurum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Thalassiophyllum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Arthrothamnus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Cymathaere","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Cymathere","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Hedophyllum","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Kjellmaniella","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Macrocystis","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Nereocystis","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Pelagophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Phyllariella","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Postelsia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Renfrewia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Ecklonia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Egregia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Eisenia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Lessonia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Nemodermatales","Nemodermataceae","Nemoderma","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Onslowiales","Onslowiaceae","Verosphacela","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Pseudoralfsiaceae","Pseudoralfsia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsiaceae","Endoplura","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsiaceae","Hapalospongidion","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsiaceae","Hapterophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsiaceae","Porterinema","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsiaceae","Ralfsia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Ralfsiales","Ralfsiaceae","Analipus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Chnoospora","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Compsonema","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Dactylosiphon","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Diplura","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Encephalophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Endarachne","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Hydroclathrus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Petalonia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Planosiphon","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Rosenvingea","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Scytosiphon","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Stragularia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytothamnales","Asteronemataceae","Asteronema","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Scytothamnales","Bachelotiaceae","Bachelotia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Cladostephaceae","Cladostephus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Phaeostrophiaceae","Heribaudiella","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Sphacelariaceae","Battersia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Sphacelariaceae","Chaetopteris","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Sphacelariaceae","Onslowia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Sphacelariaceae","Sphacelaria","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Sphacelariaceae","Sphacelorbus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Stypocaulaceae","Halopteris","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Stypocaulaceae","Protohalopteris","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sporochnales","Sporochnaceae","Carpomitra","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sporochnales","Sporochnaceae","Nereia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Sporochnales","Sporochnaceae","Sporochnus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Syringodermatales","Syringodermataceae","Microzonia","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Syringodermatales","Syringodermataceae","Syringoderma","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Masonophycaceae","Masonophycus","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Phyllariaceae","Saccorhiza","brown algae"
"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Tilopteridaceae","Haplospora","brown algae"
"Chromista","Ochrophyta","Xanthophyceae","Botrydiales","Botrydiaceae","Asterosiphon","yellow-green algae"
"Chromista","Ochrophyta","Xanthophyceae","Botrydiales","Botrydiaceae","Botrydium","yellow-green algae"
"Chromista","Ochrophyta","Xanthophyceae","Phyllosiphonales","Phyllosiphonaceae","Phyllosiphon","yellow-green algae"
"Chromista","Ochrophyta","Xanthophyceae","Vaucheriales","Vaucheriaceae","Vaucheria","yellow-green algae"
"Chromista","Ochrophyta","Xanthophyceae","Vaucheriales","Vaucheriaceae","Vaucheriopsis","yellow-green algae"
"Fungi","Ascomycota","","Vezdaeales","Vezdaeaceae","Vezdaea","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Allarthothelium","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthothelium","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Bryostigma","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Coniarthonia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Conidia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Coniocarpon","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Crypthonia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Cryptothecia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Dermatina","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Herpothallon","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Lecideopsis","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Naevia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Pachnolepia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Staurospora","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Stirtonia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Tylophoron","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Chrysotrichaceae","Byssocaulon","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Chrysotrichaceae","Chrysothrix","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","Alyxoria","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","Heterocyphelium","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","Lecanographa","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","Plectocarpon","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","Zwackhia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Combea","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Cresponea","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Dictyographa","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Llimonaea","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Opegrapha","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Paraschismatomma","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Schizopelte","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Sclerophyton","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Ancistrosporella","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Arthoniactis","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Bactrospora","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Chiodecton","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Dendrographa","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Dirina","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Enterographa","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Graphidastra","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Hubbsia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Lecanactis","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Leciographa","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Mazosia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Minksia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Pyrenotea","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Reinkella","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Roccella","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Roccellina","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Schismatomma","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Sigridea","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Simonyella","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Stigmatidium","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellaceae","Syncesia","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellographaceae","Dimidiographa","lichen"
"Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Roccellographaceae","Fulvophyton","lichen"
"Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Candelaria","lichen"
"Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Candelariella","lichen"
"Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Candelina","lichen"
"Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Placomaronea","lichen"
"Fungi","Ascomycota","Candelariomycetes","Candelariales","Pycnoraceae","Pycnora","lichen"
"Fungi","Ascomycota","Coniocybomycetes","Coniocybales","Coniocybaceae","Chaenotheca","lichen"
"Fungi","Ascomycota","Coniocybomycetes","Coniocybales","Coniocybaceae","Coniocybe","lichen"
"Fungi","Ascomycota","Coniocybomycetes","Coniocybales","Coniocybaceae","Sclerophora","lichen"
"Fungi","Ascomycota","Dothideomycetes","Monoblastiales","Monoblastiaceae","Acrocordia","lichen"
"Fungi","Ascomycota","Dothideomycetes","Monoblastiales","Monoblastiaceae","Anisomeridium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Monoblastiales","Monoblastiaceae","Megalotremis","lichen"
"Fungi","Ascomycota","Dothideomycetes","Monoblastiales","Monoblastiaceae","Microthelia","lichen"
"Fungi","Ascomycota","Dothideomycetes","Strigulales","Strigulaceae","Strigula","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Architrypethelium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Arthopyrenia","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Astrothelium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Bathelium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Campylothelium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Constrictolumina","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Laurera","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Mycomicrothelia","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Nigrovothelium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Polymeridium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Pseudopyrenula","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Trypethelium","lichen"
"Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Viridothelium","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Anthracothecium","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Blastodesmia","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Distopyrenis","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Granulopyrenis","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Lithothelium","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Mazaediothecium","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Plagiocarpa","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Pleurotrema","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Pyrenastrum","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Pyrenula","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Pyrgillus","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Agonimia","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Anthracocarpon","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Atla","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Bagliettoa","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Bogoriella","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Catapyrenium","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Clavascidium","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Dermatocarpon","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Endocarpon","lichen"
"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Endopyrenium","lichen"
